OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M14:E030M14-PRF:4018202,Sample-Routine,Water,Surface Water,2014-04-24,16:18:00,EDT,2014-04-24,16:39:00,EDT,Other,21.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER30,ER30,,,,,42.4301670000,-81.2048170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996630597,,None,Nitrate + Nitrite,Total,0.037981,mg/L,,Accepted,,Actual,,,,,,,,,,- E030M14-PRFL-19.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:40,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M14:E092M14-PRF:4018216,Sample-Routine,Water,Surface Water,2014-04-23,22:03:00,EDT,2014-04-23,22:17:00,EDT,Other,11.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER92,ER92,,,,,41.9500500000,-82.6851000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996647316,,None,Nitrate + Nitrite,Total,0.5685628,mg/L,,Accepted,,Actual,,,,,,,,,,- E092M14-PRFL-3.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:12,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG14:E93bG14-PRF:4018311,Sample-Routine,Water,Surface Water,2014-08-15,19:10:00,EDT,2014-08-15,20:39:00,EDT,Other,42.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER93B,ER93B,,,,,42.6170000000,-80.0000000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996654598,,None,Nitrate + Nitrite,Total,0.3039245,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG14-PRFL-27.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G14:E038G14-PRF:4018297,Sample-Routine,Water,Surface Water,2014-08-14,17:31:00,EDT,2014-08-14,17:49:00,EDT,Other,21.9,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER38,ER38,,,,,42.2815170000,-81.6716330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636393,,None,Nitrate + Nitrite,Total,0.2328031,mg/L,,Accepted,,Actual,,,,,,,,,,- E038G14-PRFL-21.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:21,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996650178,,None,Nitrate + Nitrite,Total,0.3177105,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-9-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:53,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MG14:E91MG14-PRF:4018310,Sample-Routine,Water,Surface Water,2014-08-13,21:56:00,EDT,2014-08-13,22:16:00,EDT,Other,10.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER91M,ER91M,,,,,41.8419670000,-82.9168170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653294,,None,Nitrate + Nitrite,Total,0.320013,mg/L,,Accepted,,Actual,,,,,,,,,,- E91MG14-PRFL-9.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:34,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636692,,None,Nitrate + Nitrite,Total,0.1018235,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-2-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:33,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042G14:E042G14-PRF:4018298,Sample-Routine,Water,Surface Water,2014-08-14,02:50:00,EDT,2014-08-14,03:08:00,EDT,Other,22.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER42,ER42,,,,,41.9656500000,-82.0407170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996637398,,None,Nitrate + Nitrite,Total,0.2852618,mg/L,,Accepted,,Actual,,,,,,,,,,- E042G14-PRFL-2.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:43,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M14:E010M14-PRF:4018201,Sample-Routine,Water,Surface Water,2014-04-25,03:31:00,EDT,2014-04-25,03:47:00,EDT,Other,32.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;SUNY-Buffalo State;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER10,ER10,,,,,42.6797670000,-79.6913170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996628452,,None,Nitrate + Nitrite,Total,0.2763651,mg/L,,Accepted,,Actual,,,,,,,,,,- E010M14-PRFL-10.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:06,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996648817,,None,Nitrate + Nitrite,Total,0.2698069,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-25-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996649237,,None,Nitrate + Nitrite,Total,0.3153092,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-42.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:36,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996649645,,None,Nitrate + Nitrite,Total,0.3193225,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-59.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:37,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996648565,,None,Nitrate + Nitrite,Total,0.2369327,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-14.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:34,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM14:14GE21S01:4418417,Sample-Routine,Water,Surface Water,2014-04-24,20:01:00,EDT,2014-04-24,20:01:00,EDT,Surface,1.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State,EPA_GLNPO-ER91M,ER91M,"EBT Operator = Stefaniak, Owen.",,,,41.8442782131,-82.9183371967,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653513,,None,Nitrate + Nitrite,Total,0.5236893,mg/L,,Accepted,,Actual,,,,,,,,,,- 14GE21S01-RFS0-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:45,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M14:E009M14-PRF:4018200,Sample-Routine,Water,Surface Water,2014-04-25,02:08:00,EDT,2014-04-25,02:46:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5382500000,-79.6172330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996626744,,None,Nitrate + Nitrite,Total,0.2808638,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M14-PRFL-44.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:37,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M14:14GE21S23:4418433,Sample-Routine,Water,Surface Water,2014-04-24,21:56:00,EDT,2014-04-24,21:56:00,EDT,Midwater,5.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER92,ER92,"EBT Operator = Stefaniak, Owen.",,,,41.9521468305,-82.6925137797,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996647177,,None,Nitrate + Nitrite,Dissolved,0.43,mg/L,,Accepted,,Actual,,,,,,,,,,- 14GE21S23-RFS0-NO2+NO3,,,,,,,,,,LG203,EPA_GLNPO,Nitrate-Nitrite in Lake Water,,,,2014-05-20,,,,,,,2023-12-18T20:54:10,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092G14:E092G14-PRF:4018306,Sample-Routine,Water,Surface Water,2014-08-13,23:28:00,EDT,2014-08-13,23:39:00,EDT,Other,11.2,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER92,ER92,,,,,41.9503830000,-82.6858330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996646829,,None,Nitrate + Nitrite,Total,0.2948609,mg/L,,Accepted,,Actual,,,,,,,,,,- E092G14-PRFL-5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:53:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M14:E009M14-PRF:4018200,Sample-Routine,Water,Surface Water,2014-04-25,02:08:00,EDT,2014-04-25,02:46:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5382500000,-79.6172330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996626540,,None,Nitrate + Nitrite,Total,0.2835732,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M14-PRFL-36-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:36,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:14GE17S46:4418675,Sample-Routine,Water,Surface Water,2014-04-25,00:23:00,EDT,2014-04-25,00:23:00,EDT,Surface,40,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;SUNY-Buffalo State;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5162135455,-79.8929549394,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820918897,,as P,Orthophosphate,Dissolved,5.245,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE17S46-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-04-25,,,,,,,2020-01-24T16:20:31,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G14:E038G14-PRF:4018297,Sample-Routine,Water,Surface Water,2014-08-14,17:31:00,EDT,2014-08-14,17:49:00,EDT,Other,21.9,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER38,ER38,,,,,42.2815170000,-81.6716330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636117,,None,Nitrate + Nitrite,Total,0.2525412,mg/L,,Accepted,,Actual,,,,,,,,,,- E038G14-PRFL-10-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:20,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M14:E031M14-PRF:4018203,Sample-Routine,Water,Surface Water,2014-04-24,14:42:00,EDT,2014-04-24,15:01:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER31,ER31,,,,,42.2529170000,-81.1064330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996631492,,None,Nitrate + Nitrite,Total,0.2102371,mg/L,,Accepted,,Actual,,,,,,,,,,- E031M14-PRFL-2-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:49:01,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G14:E038G14-PRF:4018297,Sample-Routine,Water,Surface Water,2014-08-14,17:31:00,EDT,2014-08-14,17:49:00,EDT,Other,21.9,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER38,ER38,,,,,42.2815170000,-81.6716330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996635949,,None,Nitrate + Nitrite,Total,0.2520155,mg/L,,Accepted,,Actual,,,,,,,,,,- E038G14-PRFL-3-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:20,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG14:E93bG14-PRF:4018311,Sample-Routine,Water,Surface Water,2014-08-15,19:10:00,EDT,2014-08-15,20:39:00,EDT,Other,42.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER93B,ER93B,,,,,42.6170000000,-80.0000000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996654706,,None,Nitrate + Nitrite,Total,0.3136353,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG14-PRFL-32-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M14:E031M14-PRF:4018203,Sample-Routine,Water,Surface Water,2014-04-24,14:42:00,EDT,2014-04-24,15:01:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER31,ER31,,,,,42.2529170000,-81.1064330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996631540,,None,Nitrate + Nitrite,Total,0.2119756,mg/L,,Accepted,,Actual,,,,,,,,,,- E031M14-PRFL-4-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:49:01,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:14GE17R40:4018020,Quality Control Sample-Reagent Blank,Water,Surface Water,2014-04-14,16:38:00,EDT,2014-04-14,16:38:00,EDT,Other,0,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996649958,,as P,Phosphorus,Non-Filterable (Particle),0.01686,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE17R40-FRB0-P-NaOH as P-R,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-12-23,,,,,,,2023-12-18T20:54:51,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037G14:E037G14-PRF:4018296,Sample-Routine,Water,Surface Water,2014-08-14,16:06:00,EDT,2014-08-14,16:27:00,EDT,Other,24.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER37,ER37,,,,,42.1098330000,-81.5750330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996634715,,None,Nitrate + Nitrite,Total,0.277654,mg/L,,Accepted,,Actual,,,,,,,,,,- E037G14-PRFL-16.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:49:52,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M14:14GE21S23:4418433,Sample-Routine,Water,Surface Water,2014-04-24,21:56:00,EDT,2014-04-24,21:56:00,EDT,Midwater,5.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER92,ER92,"EBT Operator = Stefaniak, Owen.",,,,41.9521468305,-82.6925137797,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996647167,,None,Nitrate + Nitrite,Total,0.5630557,mg/L,,Accepted,,Actual,,,,,,,,,,- 14GE21S23-RFS0-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:10,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996651138,,None,Nitrate + Nitrite,Total,0.3159113,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-49-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:55,STORET
